latitude,longitude
-85.28657314629258,36.91783567134269
-85.28356713426854,36.91783567134269
-85.28056112224448,36.91783567134269
-85.27755511022045,36.91783567134269
-85.27454909819639,36.91783567134269
-85.27154308617234,36.91783567134269
-85.2685370741483,36.91783567134269
-85.26553106212425,36.91783567134269
-85.2625250501002,36.91783567134269
-85.2625250501002,36.897795591182366
-85.25951903807616,36.897795591182366
-85.25951903807616,36.877755511022045
-85.25951903807616,36.85771543086173
-85.25951903807616,36.8376753507014
-85.2565130260521,36.8376753507014
-85.2565130260521,36.81763527054108
-85.2565130260521,36.79759519038077
-85.2565130260521,36.77755511022045
-85.2565130260521,36.75751503006012
-85.25350701402806,36.75751503006012
-85.25350701402806,36.737474949899806
-85.250501002004,36.737474949899806
-85.24749498997997,36.737474949899806
-85.24448897795591,36.737474949899806
-85.24148296593187,36.737474949899806
-85.23847695390782,36.737474949899806
-85.23847695390782,36.717434869739485
-85.23847695390782,36.69739478957916
-85.23547094188376,36.69739478957916
-85.23547094188376,36.67735470941884
-85.23547094188376,36.65731462925852
-85.23547094188376,36.6372745490982
-85.23547094188376,36.61723446893788
-85.23547094188376,36.59719438877756
-85.23246492985972,36.59719438877756
-85.23246492985972,36.57715430861724
-85.22945891783567,36.57715430861724
-85.22945891783567,36.55711422845692
-85.22645290581163,36.55711422845692
-85.22645290581163,36.53707414829659
-85.22344689378757,36.53707414829659
-85.22344689378757,36.51703406813628
-85.22044088176354,36.51703406813628
-85.22044088176354,36.49699398797596
-85.21743486973948,36.49699398797596
-85.21442885771543,36.49699398797596
-85.21142284569137,36.49699398797596
-85.20841683366734,36.49699398797596
-85.20541082164328,36.49699398797596
-85.20240480961924,36.49699398797596
-85.1993987975952,36.49699398797596
-85.19639278557115,36.49699398797596
-85.19338677354709,36.49699398797596
-85.19038076152304,36.49699398797596
-85.187374749499,36.49699398797596
-85.18436873747495,36.49699398797596
-85.1813627254509,36.49699398797596
-85.17835671342685,36.49699398797596
-85.1753507014028,36.49699398797596
-85.17234468937875,36.49699398797596
-85.16933867735472,36.49699398797596
-85.16633266533066,36.49699398797596
-85.16332665330661,36.49699398797596
-85.16032064128257,36.49699398797596
-85.15731462925852,36.49699398797596
-85.15430861723446,36.49699398797596
-85.15130260521043,36.49699398797596
-85.14829659318637,36.49699398797596
-85.14529058116233,36.49699398797596
-85.14228456913827,36.49699398797596
-85.13927855711424,36.49699398797596
-85.13627254509018,36.49699398797596
-85.13326653306613,36.49699398797596
-85.13026052104209,36.49699398797596
-85.12725450901803,36.49699398797596
-85.12424849699399,36.49699398797596
-85.12124248496994,36.49699398797596
-85.1182364729459,36.49699398797596
-85.11523046092184,36.49699398797596
-85.1122244488978,36.49699398797596
-85.10921843687375,36.49699398797596
-85.1062124248497,36.49699398797596
-85.10320641282564,36.49699398797596
-85.10020040080161,36.49699398797596
-85.09719438877755,36.49699398797596
-85.09418837675351,36.49699398797596
-85.09118236472946,36.49699398797596
-85.08817635270542,36.49699398797596
-85.08517034068136,36.49699398797596
-85.08216432865731,36.49699398797596
-85.07915831663327,36.49699398797596
-85.07615230460921,36.49699398797596
-85.07314629258518,36.49699398797596
-85.07014028056112,36.49699398797596
-85.06713426853707,36.49699398797596
-85.06412825651302,36.49699398797596
-85.06112224448898,36.49699398797596
-85.05811623246493,36.49699398797596
-85.05511022044088,36.49699398797596
-85.05210420841684,36.49699398797596
-85.04909819639279,36.49699398797596
-85.04609218436873,36.49699398797596
-85.0430861723447,36.49699398797596
-85.04008016032064,36.49699398797596
-85.0370741482966,36.49699398797596
-85.03406813627255,36.49699398797596
-85.0310621242485,36.49699398797596
-85.02805611222445,36.49699398797596
-85.0250501002004,36.49699398797596
-85.02204408817636,36.49699398797596
-85.0190380761523,36.49699398797596
-85.0190380761523,36.47695390781563
-85.0190380761523,36.45691382765531
-85.0190380761523,36.43687374749499
-85.01603206412825,36.43687374749499
-85.01603206412825,36.41683366733467
-85.01302605210421,36.41683366733467
-85.01002004008016,36.41683366733467
-85.0070140280561,36.41683366733467
-85.0070140280561,36.39679358717435
-85.00400801603207,36.39679358717435
-85.00100200400801,36.39679358717435
-85.00100200400801,36.37675350701403
-85.00100200400801,36.35671342685371
-85.00100200400801,36.33667334669339
-85.00100200400801,36.31663326653307
-85.00100200400801,36.296593186372746
-85.00100200400801,36.276553106212425
-85.00100200400801,36.2565130260521
-85.00100200400801,36.23647294589179
-85.00100200400801,36.21643286573146
-85.00100200400801,36.19639278557114
-85.00100200400801,36.17635270541083
-85.00100200400801,36.1563126252505
-85.00100200400801,36.13627254509018
-85.00100200400801,36.11623246492986
-85.00100200400801,36.096192384769545
-85.00100200400801,36.07615230460922
-85.00100200400801,36.056112224448896
-85.00100200400801,36.03607214428858
-85.00100200400801,36.01603206412826
-85.00100200400801,35.99599198396793
-85.00100200400801,35.97595190380762
-84.99799599198397,35.97595190380762
-84.99799599198397,35.9559118236473
-84.99799599198397,35.93587174348698
-84.99799599198397,35.91583166332666
-84.99799599198397,35.895791583166336
-84.99799599198397,35.875751503006015
-84.99799599198397,35.855711422845694
-84.99799599198397,35.83567134268537
-84.99799599198397,35.81563126252505
-84.99799599198397,35.79559118236473
-84.99799599198397,35.77555110220441
-84.99799599198397,35.7555110220441
-84.99799599198397,35.73547094188377
-84.99799599198397,35.71543086172345
-84.99799599198397,35.69539078156313
-84.99799599198397,35.675350701402806
-84.99799599198397,35.655310621242485
-84.99799599198397,35.635270541082164
-84.99799599198397,35.61523046092185
-84.99799599198397,35.59519038076153
-84.99799599198397,35.5751503006012
-84.99799599198397,35.55511022044089
-84.99799599198397,35.53507014028057
-84.99799599198397,35.51503006012024
-84.99799599198397,35.49498997995992
-84.99498997995993,35.49498997995992
-84.99498997995993,35.474949899799604
-84.99498997995993,35.45490981963928
-84.99198396793588,35.45490981963928
-84.99198396793588,35.43486973947896
-84.98897795591182,35.43486973947896
-84.98897795591182,35.41482965931864
-84.98897795591182,35.39478957915832
-84.98897795591182,35.374749498998
-84.98897795591182,35.35470941883767
-84.98897795591182,35.33466933867736
-84.98897795591182,35.31462925851704
-84.98897795591182,35.29458917835671
-84.98897795591182,35.274549098196395
-84.98897795591182,35.254509018036075
-84.98897795591182,35.234468937875754
-84.98897795591182,35.21442885771543
-84.98897795591182,35.19438877755511
-84.98597194388778,35.19438877755511
-84.98597194388778,35.17434869739479
-84.98597194388778,35.15430861723447
-84.98597194388778,35.13426853707416
-84.98597194388778,35.11422845691383
-84.98597194388778,35.09418837675351
-84.98597194388778,35.07414829659319
-84.98597194388778,35.05410821643287
-84.98296593186373,35.05410821643287
-84.97995991983969,35.05410821643287
-84.97995991983969,35.034068136272545
-84.97995991983969,35.014028056112224
-84.97995991983969,34.99398797595191
-84.97995991983969,34.97394789579158
-84.97995991983969,34.95390781563126
-84.97995991983969,34.93386773547094
-84.97995991983969,34.91382765531063
-84.97995991983969,34.893787575150306
-84.97695390781563,34.893787575150306
-84.97695390781563,34.87374749498998
-84.97394789579158,34.87374749498998
-84.97394789579158,34.853707414829664
-84.97394789579158,34.83366733466934
-84.97394789579158,34.813627254509015
-84.97394789579158,34.7935871743487
-84.97394789579158,34.77354709418838
-84.97394789579158,34.75350701402806
-84.97394789579158,34.73346693386774
-84.97394789579158,34.71342685370742
-84.97394789579158,34.6933867735471
-84.97394789579158,34.673346693386776
-84.97394789579158,34.653306613226455
-84.97394789579158,34.633266533066134
-84.97394789579158,34.61322645290581
-84.97394789579158,34.59318637274549
-84.97394789579158,34.57314629258518
-84.97094188376754,34.57314629258518
-84.96793587174348,34.57314629258518
-84.96793587174348,34.55310621242485
-84.96492985971945,34.55310621242485
-84.96192384769539,34.55310621242485
-84.95891783567134,34.55310621242485
-84.9559118236473,34.55310621242485
-84.95290581162325,34.55310621242485
-84.9498997995992,34.55310621242485
-84.94689378757515,34.55310621242485
-84.94689378757515,34.53306613226453
-84.9438877755511,34.53306613226453
-84.9438877755511,34.51302605210421
-84.9438877755511,34.49298597194389
-84.9438877755511,34.47294589178357
-84.9438877755511,34.452905811623246
-84.9438877755511,34.43286573146293
-84.94088176352706,34.43286573146293
-84.937875751503,34.43286573146293
-84.93486973947897,34.43286573146293
-84.93186372745491,34.43286573146293
-84.92885771543087,34.43286573146293
-84.92585170340682,34.43286573146293
-84.92284569138276,34.43286573146293
-84.92284569138276,34.412825651302605
-84.92284569138276,34.392785571142284
-84.92284569138276,34.37274549098197
-84.92284569138276,34.35270541082165
-84.92284569138276,34.33266533066132
-84.92284569138276,34.312625250501
-84.92284569138276,34.292585170340686
-84.92284569138276,34.272545090180365
-84.92284569138276,34.25250501002004
-84.92284569138276,34.232464929859724
-84.92284569138276,34.2124248496994
-84.92284569138276,34.19238476953908
-84.92284569138276,34.172344689378754
-84.92284569138276,34.15230460921844
-84.92284569138276,34.13226452905812
-84.92284569138276,34.1122244488978
-84.92284569138276,34.09218436873748
-84.92284569138276,34.07214428857716
-84.92284569138276,34.05210420841684
-84.92284569138276,34.032064128256515
-84.92284569138276,34.012024048096194
-84.92284569138276,33.99198396793587
-84.91983967935872,33.99198396793587
-84.91683366733467,33.99198396793587
-84.91382765531063,33.99198396793587
-84.91082164328657,33.99198396793587
-84.90781563126252,33.99198396793587
-84.90781563126252,33.97194388777555
-84.90480961923848,33.97194388777555
-84.90180360721443,33.97194388777555
-84.89879759519037,33.97194388777555
-84.89879759519037,33.95190380761523
-84.89879759519037,33.93186372745491
-84.89879759519037,33.91182364729459
-84.89879759519037,33.89178356713427
-84.89879759519037,33.871743486973955
-84.89879759519037,33.85170340681363
-84.89879759519037,33.831663326653306
-84.89879759519037,33.81162324649299
-84.89879759519037,33.791583166332664
-84.89879759519037,33.77154308617234
-84.89879759519037,33.75150300601202
-84.89879759519037,33.73146292585171
-84.89879759519037,33.71142284569139
-84.89879759519037,33.69138276553106
-84.89879759519037,33.671342685370746
-84.89879759519037,33.651302605210425
-84.89879759519037,33.6312625250501
-84.89879759519037,33.61122244488978
-84.89879759519037,33.59118236472946
-84.89879759519037,33.57114228456914
-84.89879759519037,33.55110220440882
-84.89879759519037,33.5310621242485
-84.89879759519037,33.51102204408818
-84.89879759519037,33.49098196392786
-84.89879759519037,33.47094188376754
-84.89879759519037,33.450901803607216
-84.89879759519037,33.430861723446895
-84.89879759519037,33.410821643286575
-84.89879759519037,33.390781563126254
-84.89879759519037,33.37074148296593
-84.89879759519037,33.35070140280561
-84.89879759519037,33.33066132264529
-84.89879759519037,33.31062124248497
-84.89879759519037,33.29058116232465
-84.89879759519037,33.27054108216433
-84.89879759519037,33.250501002004015
-84.89879759519037,33.23046092184369
-84.89879759519037,33.210420841683366
-84.89879759519037,33.19038076152305
-84.89879759519037,33.17034068136273
-84.89879759519037,33.1503006012024
-84.89879759519037,33.13026052104208
-84.89879759519037,33.11022044088177
-84.89879759519037,33.09018036072145
-84.89879759519037,33.07014028056112
-84.89879759519037,33.050100200400806
-84.89879759519037,33.030060120240485
-84.89879759519037,33.010020040080164
-84.89879759519037,32.98997995991984
-84.89879759519037,32.96993987975952
-84.89879759519037,32.9498997995992
-84.89879759519037,32.92985971943888
-84.89879759519037,32.90981963927856
-84.89879759519037,32.88977955911824
-84.89879759519037,32.86973947895792
-84.89879759519037,32.8496993987976
-84.89879759519037,32.82965931863728
-84.89879759519037,32.809619238476955
-84.89879759519037,32.789579158316634
-84.89879759519037,32.76953907815631
-84.89879759519037,32.74949899799599
-84.89879759519037,32.72945891783567
-84.89879759519037,32.70941883767535
-84.89879759519037,32.68937875751504
-84.89879759519037,32.66933867735471
-84.89879759519037,32.64929859719439
-84.89879759519037,32.629258517034074
-84.89879759519037,32.609218436873746
-84.89879759519037,32.589178356713425
-84.89879759519037,32.569138276553105
-84.89879759519037,32.54909819639279
-84.89879759519037,32.52905811623247
-84.89879759519037,32.50901803607214
-84.89879759519037,32.48897795591183
-84.89879759519037,32.46893787575151
-84.89879759519037,32.44889779559118
-84.89879759519037,32.428857715430865
-84.89879759519037,32.408817635270545
-84.89879759519037,32.388777555110224
-84.89879759519037,32.3687374749499
-84.89879759519037,32.34869739478958
-84.89879759519037,32.32865731462926
-84.89879759519037,32.30861723446894
-84.89879759519037,32.28857715430862
-84.89879759519037,32.2685370741483
-84.89879759519037,32.24849699398798
-84.89879759519037,32.22845691382766
-84.89879759519037,32.208416833667336
-84.89879759519037,32.188376753507015
-84.89879759519037,32.168336673346694
-84.89879759519037,32.14829659318637
-84.89879759519037,32.12825651302605
-84.89879759519037,32.10821643286573
-84.89879759519037,32.08817635270541
-84.89879759519037,32.0681362725451
-84.89879759519037,32.04809619238477
-84.89879759519037,32.02805611222445
-84.89879759519037,32.008016032064134
-84.89879759519037,31.987975951903813
-84.89879759519037,31.967935871743485
-84.89879759519037,31.947895791583168
-84.89879759519037,31.927855711422847
-84.89879759519037,31.90781563126253
-84.89879759519037,31.887775551102205
-84.89879759519037,31.867735470941884
-84.89879759519037,31.847695390781567
-84.89879759519037,31.82765531062125
-84.89879759519037,31.80761523046092
-84.89879759519037,31.7875751503006
-84.89879759519037,31.767535070140283
-84.89879759519037,31.747494989979963
-84.89879759519037,31.72745490981964
-84.89879759519037,31.70741482965932
-84.89879759519037,31.687374749499
-84.89879759519037,31.667334669338683
-84.89879759519037,31.64729458917836
-84.89879759519037,31.62725450901804
-84.89879759519037,31.60721442885772
-84.89879759519037,31.587174348697392
-84.89879759519037,31.567134268537075
-84.89879759519037,31.547094188376757
-84.89879759519037,31.52705410821644
-84.89879759519037,31.50701402805612
-84.89879759519037,31.48697394789579
-84.89879759519037,31.466933867735477
-84.89879759519037,31.446893787575156
-84.89879759519037,31.42685370741483
-84.89879759519037,31.406813627254508
-84.89879759519037,31.38677354709419
-84.89879759519037,31.36673346693387
-84.89879759519037,31.346693386773552
-84.89879759519037,31.326653306613228
-84.89879759519037,31.306613226452907
-84.89579158316634,31.306613226452907
-84.89579158316634,31.28657314629259
-84.89579158316634,31.266533066132265
-84.89579158316634,31.246492985971944
-84.89579158316634,31.226452905811627
-84.89579158316634,31.206412825651302
-84.89579158316634,31.18637274549098
-84.89579158316634,31.16633266533066
-84.89278557114228,31.16633266533066
-84.89278557114228,31.146292585170343
-84.88977955911824,31.146292585170343
-84.88977955911824,31.126252505010022
-84.88977955911824,31.106212424849694
-84.88977955911824,31.08617234468938
-84.8867735470942,31.08617234468938
-84.8867735470942,31.06613226452906
-84.88376753507015,31.06613226452906
-84.88076152304609,31.06613226452906
-84.88076152304609,31.046092184368742
-84.87775551102204,31.046092184368742
-84.874749498998,31.046092184368742
-84.874749498998,31.02605210420841
-84.87174348697395,31.02605210420841
-84.87174348697395,31.006012024048097
-84.8687374749499,31.006012024048097
-84.8687374749499,30.985971943887776
-84.86573146292585,30.985971943887776
-84.8627254509018,30.985971943887776
-84.8627254509018,30.96593186372746
-84.8627254509018,30.94589178356713
-84.8627254509018,30.925851703406813
-84.85971943887775,30.925851703406813
-84.85671342685372,30.925851703406813
-84.85370741482966,30.925851703406813
-84.85070140280561,30.925851703406813
-84.84769539078157,30.925851703406813
-84.84468937875752,30.925851703406813
-84.84168336673346,30.925851703406813
-84.83867735470942,30.925851703406813
-84.83867735470942,30.905811623246496
-84.83867735470942,30.88577154308617
-84.83867735470942,30.86573146292585
-84.83867735470942,30.845691382765533
-84.83867735470942,30.825651302605213
-84.83867735470942,30.80561122244489
-84.83867735470942,30.785571142284567
-84.83567134268537,30.785571142284567
-84.83567134268537,30.76553106212425
-84.83567134268537,30.74549098196393
-84.83266533066133,30.74549098196393
-84.83266533066133,30.72545090180361
-84.82965931863727,30.72545090180361
-84.82965931863727,30.705410821643287
-84.82965931863727,30.685370741482966
-84.82665330661324,30.685370741482966
-84.82364729458918,30.685370741482966
-84.82064128256513,30.685370741482966
-84.81763527054109,30.685370741482966
-84.81462925851703,30.685370741482966
-84.81462925851703,30.66533066132265
-84.81462925851703,30.645290581162328
-84.81162324649299,30.645290581162328
-84.80861723446894,30.645290581162328
-84.80861723446894,30.625250501002004
-84.8056112224449,30.625250501002004
-84.8056112224449,30.605210420841683
-84.80260521042084,30.605210420841683
-84.80260521042084,30.58517034068137
-84.80260521042084,30.565130260521045
-84.80260521042084,30.54509018036072
-84.79959919839679,30.54509018036072
-84.79959919839679,30.525050100200403
-84.79659318637275,30.525050100200403
-84.79659318637275,30.50501002004008
-84.7935871743487,30.50501002004008
-84.79058116232464,30.50501002004008
-84.78757515030061,30.50501002004008
-84.78757515030061,30.484969939879765
-84.78757515030061,30.46492985971944
-84.78757515030061,30.44488977955912
-84.78757515030061,30.4248496993988
-84.78757515030061,30.404809619238478
-84.78757515030061,30.38476953907816
-84.78757515030061,30.36472945891784
-84.78757515030061,30.34468937875752
-84.78757515030061,30.3246492985972
-84.78757515030061,30.304609218436877
-84.78757515030061,30.28456913827656
-84.78757515030061,30.264529058116235
-84.78757515030061,30.24448897795591
-84.78757515030061,30.22444889779559
-84.78757515030061,30.204408817635272
-84.78757515030061,30.18436873747495
-84.78757515030061,30.164328657314638
-84.78757515030061,30.14428857715431
-84.78757515030061,30.12424849699399
-84.78757515030061,30.10420841683367
-84.78757515030061,30.084168336673347
-84.78757515030061,30.064128256513023
-84.78757515030061,30.04408817635271
-84.78757515030061,30.024048096192388
-84.78757515030061,30.004008016032063
-84.78757515030061,29.983967935871743
-84.78757515030061,29.963927855711425
-84.78757515030061,29.943887775551104
-84.78757515030061,29.92384769539078
-84.78757515030061,29.903807615230463
-84.78757515030061,29.88376753507014
-84.78757515030061,29.863727454909824
-84.78757515030061,29.843687374749496
-84.78757515030061,29.82364729458918
-84.78757515030061,29.803607214428855
-84.78757515030061,29.78356713426854
-84.78757515030061,29.763527054108216
-84.78757515030061,29.743486973947896
-84.78757515030061,29.723446893787575
-84.78757515030061,29.703406813627257
-84.78757515030061,29.683366733466933
-84.78757515030061,29.663326653306616
-84.78757515030061,29.64328657314629
-84.78757515030061,29.623246492985977
-84.78757515030061,29.60320641282565
-84.78757515030061,29.58316633266533
-84.78757515030061,29.56312625250501
-84.78757515030061,29.54308617234469
-84.78757515030061,29.52304609218437
-84.78757515030061,29.50300601202405
-84.78757515030061,29.48296593186373
-84.78757515030061,29.46292585170341
-84.78757515030061,29.44288577154309
-84.78757515030061,29.422845691382765
-84.78757515030061,29.402805611222448
-84.78757515030061,29.38276553106213
-84.78757515030061,29.3627254509018
-84.78757515030061,29.342685370741485
-84.78757515030061,29.322645290581164
-84.78757515030061,29.302605210420847
-84.78757515030061,29.28256513026052
-84.78757515030061,29.2625250501002
-84.78757515030061,29.242484969939884
-84.78757515030061,29.222444889779563
-84.78757515030061,29.20240480961924
